paperCount,citationCount,mutual_edge,ego_edge,hub,authority,average_degress,density,shortest_path,transitivity,num_community,node,neighbour_paper_mean,neighbour_citation_mean,neighbour_gender_ratio,gender,2015Ranking,ElectionYear,new_Id,subject
0.597256858,0.437924293,0.594029557,0.445067789,1,1,0.345929784,0.048039081,0.703287687,0.440603222,0.421052632,0.017452999,0.390341257,0.29973977,0.138,0,14,2009,2220829341,34
0.101966497,0.025422707,0.329690733,0.217948718,1,0.998571796,0.022760057,0.013621816,0.820754126,0.310507841,0.666666667,0.00215685,0.234114112,0.220952213,0.762336855,0,7,2009,2277890477,53
0.249014972,0.20590027,0.666356445,0.572476029,1,0.999335239,0.294545059,0.015731395,0.842144259,0.22412373,0.833333333,0.026073136,0.435965042,0.388544254,0.27518104,0,21,2009,2137541378,54
0.203932993,0.173818383,0.497656165,0.361469072,1,0.997604053,0.041830262,0.013501239,0.891882832,0.563420635,0.666666667,0.007346746,0.355724024,0.441566734,0.466530672,0,26,2009,2052065285,53
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.001335738,0.35736609,0.665949515,0.404827399,0,4,2010,2140990655,52
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,2010,2016668648,13
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,2010,2900633567,13
0.143634385,0.155087676,0.737382164,0.739578389,1,0.999921693,0.057453838,0.131126248,0.219240006,0.451973396,0.15,0.003739378,0.046265289,0.087770386,0.277445461,0,37,2010,2142624059,13
0.144178455,0.121568505,0.640637683,0.797066625,1,1,0.036406107,0.197769694,0.233505144,0.542535365,0.15,0.001055166,0.07105647,0.067600263,0.219250611,0,301,2010,2188362033,13
0.260609358,0.146578628,0.526386008,0.514919366,1,0.999924177,0.058436445,0.059050217,0.294921442,0.394721605,0.3,0.007723778,0.116099148,0.071336101,0.212001712,0,4,2010,2471977497,13
0.308115543,0.108236782,0.400124964,0.32889585,0.999041445,0.999069484,0.215757795,0.087719609,0.303672244,0.38287513,0.142857143,0.066059894,0.226714245,0.176007582,0.376978417,1,39,2010,628726855,12
0.381017882,0.185081178,0.450249002,0.598679384,0.999948712,0.9999975,0.231461268,0.064714354,0.342431338,0.341221657,0.428571429,0.102881216,0.043441222,0.04408148,0.449582531,0,107,2010,2102648977,12
0.125635809,0.067831459,0.497958285,0.288092869,1,0.999943038,0.191216858,0.011552442,0.462330108,0.333263423,0.476190476,0.026970473,0.24615883,0.146049127,0.621386601,0,121,2010,2464995077,14
0.351947098,0.286870369,0.381438063,0.479417192,1,0.999994608,0.448925541,0.028468085,0.488766459,0.304577527,0.416666667,0.310678832,0.139059132,0.098366044,0.426268284,0,0,2010,126417355,52
0.574262462,0.499787635,0.422539867,0.439532753,1,1,0.356372124,0.001559178,0.535697334,0.226381642,0.476190476,0.423752824,0.202717312,0.153206775,0.733923447,0,21,2010,2035816655,14
0.112078346,0.24547295,0.453451908,0.351834336,0.997889421,0.999948774,0.027472491,0.016144679,0.546872891,0.330711616,0.8,0.005716254,0.081412304,0.176165812,0.556878873,0,3,2010,2113744612,13
0.216752388,0.078363547,0.475450666,0.384737679,0.998153847,0.996169187,0.208239926,0.056101655,0.562394725,0.433270944,0.25,0.040228572,0.378091229,0.208224778,0.468225498,1,26,2010,2168740651,52
0.476093591,0.197248902,0.561519117,0.398984199,1,0.999945217,0.153500589,0.003767764,0.593567036,0.311330836,0.619047619,0.04673812,0.29367614,0.165387985,0.635887097,0,12,2010,2302783097,14
0.114954222,0.046812105,0.714450056,0.336117455,1,0.999874714,0.083451385,0.008312591,0.629632191,0.534549872,0.380952381,0.008174857,0.263423304,0.260770197,0.912045359,1,6,2010,119650968,14
0.322301024,0.423749021,0.40037854,0.434996673,1,1,0.920304193,0.00084458,0.688688192,0.091333086,0.5,1,0.09346504,0.045830778,0.407736101,0,2,2010,214390093,54
0.067006555,0.020422921,0.408415842,0.739130435,0,0.991839843,0.01355148,0.071336058,0.703535288,0.564033029,0.266666667,0.000161784,0.128156227,0.203153867,0.842800165,1,2,2010,2117348705,53
0.308812819,0.139865713,0.7928513,0.372579001,0.918573569,0.990420273,0.087459901,0.026008059,0.760219692,1,0.466666667,0.018604335,0.349983742,0.396419451,1,0,88,2010,2175012981,53
0.24399126,0.153212732,0.415732369,0.158139535,1,0.999687022,0.031765311,0.004115369,0.837769865,0.1762331,0.6,0.012654375,0.349094681,0.252711448,0.472507384,0,2,2010,2150076515,53
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.001325613,0.201785269,0.317824312,0.1875,0,20,2011,2633122112,12
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,2011,2572987721,13
0.050698016,0.023005146,1,0.977777778,0.348059701,1,0.069232099,1,0,1,0,0.000455674,0.525061732,0.412265749,0.845395474,1,4,2011,1072045474,52
0.201849837,0.292901859,0.69518972,0.828259698,1,1,0.055406046,0.114855627,0.218533722,0.431140818,0.15,0.003906726,0.040621737,0.085873019,0.156671664,0,2,2011,1976392630,13
0.087051143,0.099990656,0.556245565,0.362452107,0.96063492,0.984951969,0.013386113,0.163258559,0.287454113,0.442720716,0.25,0.00020432,0.104488697,0.256544209,0.295737548,0,37,2011,2563542419,13
0.715268226,0.289384613,0.585855558,0.749752393,0.999982967,0.99999917,0.514420685,0.111964295,0.324761901,0.483339752,0.285714286,0.309771573,0.176995961,0.135475187,0.517608518,0,86,2011,2616938320,12
0.122703894,0.018828604,0.466132318,0.537924152,0.998050765,0.999736215,0.165623793,0.122342782,0.330857772,0.447082599,0.166666667,0.012700395,0.30462743,0.234276793,0.21106341,1,88,2011,164342063,52
0.522008253,0.48549404,0.421922913,0.384098916,0.999985943,0.999997944,0.438921467,0.029081349,0.396807278,0.283385241,0.571428571,0.750685165,0.005476156,0.066392584,0.514216366,0,12,2011,2104986058,12
0.461371055,0.193720995,0.426927243,0.429766075,1,1,0.05527591,0.014379078,0.41396577,0.221611114,0.35,0.023291979,0.075538112,0.048756928,0.204416908,0,0,2011,2129394095,13
0.288758266,0.109410031,0.628901342,0.378716745,0.967155425,0.993888429,0.16960331,0.140956509,0.426097983,0.539092419,0.333333333,0.01205973,0.794224103,0.427476797,0.383266041,0,37,2011,1256561705,52
0.199898271,0.959607124,0.700921306,1,0.998795326,1,0.169298551,0.044338323,0.430309123,0.628322067,0.380952381,0.006254907,0.335615962,0.414166824,0.388290936,0,0,2011,723345511,14
0.316104461,0.106032952,0.443369995,0.262383808,1,0.999776426,0.022545751,0.021018046,0.476141696,0.252706223,0.35,0.003274307,0.072913531,0.144031672,0.347551958,0,301,2011,2805096497,13
0.139877925,0.086818862,0.62378315,0.357918051,1,1,0.108768998,0.01926556,0.511411045,0.448139595,0.380952381,0.006382251,0.276127923,0.266545258,0.59083435,0,97,2011,2140907241,14
0.445066124,0.45738694,0.472997635,0.367785141,0.998180744,0.999738985,0.363036926,0.006689049,0.511961895,0.412798384,0.619047619,0.149107314,0.165126343,0.464674324,0.996586422,0,2,2011,2111535815,14
0.070193286,0.025956851,0.719740241,0.609811321,0.99198718,0.999455439,0.06104768,0.048310605,0.524422387,0.712719494,0.238095238,0.000940384,0.27437278,0.187687325,0.980529089,1,0,2011,2072781510,14
0.084944049,0.152454269,0.522178071,0.352649311,1,0.999979991,0.18271493,0.003001003,0.563488132,0.222731754,0.428571429,0.07677991,0.182788697,0.191189106,0.718789772,0,2,2011,2170150372,14
0.109359105,0.074472706,0.656941669,0.350086655,1,1,0.092292029,0.007748621,0.602981956,0.399841667,0.619047619,0.010175433,0.308440346,0.232198954,0.541231566,0,69,2011,2222815678,14
0.247711089,0.335020995,0.565895122,0.435686274,1,1,0.118083765,0.006648307,0.605893442,0.404438371,0.761904762,0.017960724,0.22644374,0.198173685,0.744073952,0,9,2011,1978362656,14
0.482543641,0.590370087,0.353667116,0.17951694,1,0.999993731,0.441020182,0.006271133,0.649255939,0.119068607,0.368421053,0.158376196,0.222661855,0.092288291,0.214627151,0,19,2011,2261367123,34
0.270573566,0.38777054,0.629533513,0.474074074,1,1,0.225656856,0.109085996,0.652507307,0.512989283,0.263157895,0.003494152,0.276029783,0.177869996,0.124505929,0,0,2011,2096750770,34
0.151493081,0.064658976,0.534330011,0.796875,0.993529374,1,0.035435174,0.033032727,0.663648348,0.475155163,0.533333333,0.002272982,0.158511568,0.148813628,0.976148615,1,7,2011,311813037,53
0.056081573,0.076155374,0.703924915,0.537974684,0.937325475,0.98218505,0.022512044,0.075975443,0.673689065,0.775137437,0.4,0.000469333,0.248403475,0.126914647,0.324911279,0,0,2011,2131833453,53
0.161689731,0.101811353,0.361524978,0.666666667,1,0.989887413,0.014021508,0.048517627,0.789347287,0.490153231,0.266666667,0.000261097,0.28346402,0.228923539,0.177046563,0,4,2011,2292644135,53
0.040786599,0.042696463,0.399650787,0.491935484,0.988238491,0.999941348,0.036641554,0.009776004,0.791334928,0.267933842,0.8,0.007502923,0.197362696,0.14835766,0.773417662,0,173,2011,2299464874,53
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,6,2012,2084056563,34
0.229023384,0.113532387,0.788209406,0.685840708,0.970673651,0.998515644,0.307071604,0.489753264,0.14254604,0.731622774,0,0.028069907,0.368517447,0.302895098,0.203208556,1,86,2012,817341320,12
0.008705114,0.060123961,0.784973388,0.391448276,0.559600444,0.9468893,0.016769987,0.369663451,0.167315649,0.728443068,0.25,0.000146105,0.053005063,0.105106695,0.098670544,0,0,2012,2150250536,13
0.156147987,0.13844333,0.468553564,0.355026712,0.99842209,1,0.01885103,0.019548714,0.319821183,0.199862313,0.2,0.002548647,0.078250193,0.134533243,0.263544817,0,7,2012,2576426164,13
0.278471712,0.058702197,0.477421701,0.432514845,1,0.9997177,0.356223687,0.083898839,0.350737142,0.418330737,0.166666667,0.077138201,0.291074754,0.184998996,0.360987394,0,96,2012,2144341850,52
0.877579092,0.132743486,0.475636383,0.375989446,1,0.999893421,0.255296058,0.055700099,0.371119906,0.352050259,0.571428571,0.144791007,0.144391018,0.107194175,0.345856354,0,301,2012,1997787904,12
0.132752992,0.078325599,0.689843883,0.303448276,0.675109172,0.955315889,0.008659925,0.155898982,0.379454668,0.559216253,0.2,0.000111403,0.121983419,0.12023036,0.382183908,0,8,2012,1992710956,13
0.184983678,0.146254711,0.444963766,0.498269376,0.998627241,0.99980009,0.072435193,0.044675087,0.393746125,0.34909207,0.35,0.014647627,0.099953773,0.088647861,0.32049978,0,7,2012,2922731472,13
0.214548126,0.206785813,0.631826477,0.647486772,1,0.999800408,0.181657932,0.115987337,0.423121192,0.518283619,0.333333333,0.016785142,0.54650223,0.39503891,0.506232739,1,197,2012,2188685658,52
0.088504578,0.053583667,0.585178102,0.603353712,1,1,0.194546651,0.012353428,0.483813093,0.383370442,0.238095238,0.026628378,0.195617332,0.174339412,0.507967271,0,29,2012,2311876457,14
0.288911495,0.113900285,0.558919198,0.431614015,1,0.999990042,0.344245033,0.005838,0.486107064,0.309545205,0.714285714,0.154275656,0.218449624,0.119759404,0.532396052,1,43,2012,2061760160,14
0.338758901,0.236478595,0.5515906,0.566618037,1,1,0.321620729,0.005625133,0.502843805,0.324364606,0.428571429,0.138960514,0.180970622,0.069778213,0.56040546,0,8,2012,2091457642,14
0.231447465,0.061969124,0.587500647,0.714285714,1,0.999802742,0.121017751,0.109094341,0.503778656,0.52600518,0.333333333,0.008491867,0.228149532,0.232792655,0.728408471,1,17,2012,636220799,52
0.205493388,0.028828611,0.67101853,0.529350105,0.999758844,0.999655826,0.18941389,0.009921484,0.515134997,0.384104458,0.476190476,0.031245903,0.335367747,0.303135401,0.464944823,1,21,2012,2143619231,14
0.371820956,0.138418843,0.581002434,0.389114415,1,0.999873732,0.196000352,0.005757501,0.533898243,0.347418619,0.571428571,0.05272327,0.23959354,0.198566096,0.851900834,0,4,2012,1337077104,14
0.162380602,0.176828305,0.42695364,0.347140039,1,0.999759805,0.122690546,0.039987308,0.599827819,0.299983785,0.583333333,0.020921578,0.118290365,0.207968998,0.575914401,1,4,2012,347352563,52
0.101220753,0.06546648,0.778137062,0.456458685,1,1,0.115946602,0.009109102,0.637667887,0.535382717,0.666666667,0.013741054,0.2705472,0.198304042,0.8798682,0,7,2012,2144139394,14
0.277383767,0.16371073,0.537313433,0.555555556,1,0.808102345,0.093751981,0.12858739,0.683738564,0.136363636,0.25,0.00081289,0.388416058,0.467588609,0.066097407,0,14,2012,621481202,54
0.01019665,0.055969612,0.395339092,0.427514793,1,0.999256159,0.031579046,0.032813582,0.694336535,0.431465366,0.266666667,0.001774816,0.21581735,0.239524062,0.301160165,0,4,2012,2151351632,53
0.144208038,0.063580193,0.523101018,0.426829268,1,0.999720327,0.56176594,0.02378654,0.700760475,0.235792402,0.416666667,0.061973745,0.173638251,0.104078631,0.321837249,1,4,2012,2281695842,54
0.12608353,0.087346619,0.584615385,0.624362895,1,0.999593,0.499773595,0.02831984,0.719043595,0.233754828,0.666666667,0.042585717,0.307937326,0.274837668,0.432672105,0,6,2012,2268757675,54
0.03423161,0.024672351,0.185115931,0.151785714,0.807710614,0.985616478,0.011575079,0.054947699,0.768637227,0.441078809,0.333333333,0.000152974,0.149699925,0.170179965,0.173827534,0,96,2012,2111590611,53
0.080844865,0.179976751,0.631284386,0.685483871,1,0.994892226,0.021321195,0.04821593,0.770413408,0.621809433,0.4,0.000603085,0.380883127,0.542049041,0.814436698,0,11,2012,2285384011,53
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,9,2013,2461387726,53
0.107181719,0.054025602,0.611365072,0.349135177,0.999544032,0.998937591,0.081225856,0.103029441,0.19718056,0.477907743,0.35,0.008819808,0.127172692,0.192284383,0.169666163,1,144,2013,669961851,13
0.146898803,0.031550752,0.729881784,0.748671566,1,1,0.015332916,0.213909474,0.210976358,0.555466019,0.1,0.00021859,0.033198444,0.071918518,0.25862069,0,54,2013,2191231663,13
0.157236126,0.476550285,0.749670012,0.883622536,1,1,0.064089215,0.118390675,0.250593154,0.432913518,0.2,0.005095024,0.037155658,0.080036081,0.079382764,0,0,2013,2306152478,13
0.435350757,0.173071916,0.506203449,0.597835888,0.999774077,0.999324628,0.296986752,0.164111786,0.281834765,0.546621223,0.285714286,0.070071073,0.336881572,0.163817535,0.210084034,1,200,2013,2193523534,12
0.236670294,0.08297879,0.571397597,0.512225705,0.981714593,0.999243513,0.063103482,0.113161955,0.292891885,0.490427937,0.2,0.004838489,0.160374071,0.173946309,0.190684508,0,29,2013,2125384573,13
0.647318148,0.492268272,0.428984031,0.8491469,1,1,1,0.044248726,0.304491636,0.353241354,0.25,1,0.138823672,0,0.159694734,0,38,2013,1549940845,52
0.119700748,0.030848733,0.480392157,0,0,0,0.032578688,1,0.350259523,0.58783867,0.052631579,1.14E-05,0.769576282,0.769476153,0,0,19,2013,327575412,34
0.480742779,0.209411207,0.276007483,0.29378882,0.999471591,0.996421786,0.27829433,0.060298372,0.352037844,0.302903759,0.285714286,0.14979431,0.117289302,0.207547247,0.405797101,0,2,2013,2118843672,12
0.510337323,0.13461239,0.495508471,0.517788725,0.9996993,1,0.063672928,0.038237244,0.374398685,0.343933825,0.3,0.013373871,0.102315698,0.055436058,0.242865636,0,97,2013,2102662173,13
0.441587068,0.294706724,0.489395444,0.669978402,0.999897232,0.999923508,0.554346604,0.060636467,0.411597982,0.429293331,0.5,0.240888552,0.315683256,0.207510181,0.398881351,0,2,2013,2099079987,52
0.129704985,0.056325112,0.863657428,0.440727273,0.976871928,0.988407896,0.130170171,0.066978907,0.453065049,0.833206834,0.333333333,0.0026064,0.33917686,0.288913959,0.236778763,0,88,2013,2208901537,14
0.192268566,0.057763406,0.812357187,0.757988395,0.999066772,0.99980973,0.220443131,0.028390982,0.464514522,0.606899667,0.333333333,0.016148526,0.286349498,0.302051868,0.556586384,1,9,2013,101511996,14
0.475076297,0.393682128,0.610957263,0.489365325,0.99971201,0.999886481,0.540045318,0.008811411,0.478214903,0.445477093,0.476190476,0.261645159,0.25609768,0.192902102,0.497787267,0,37,2013,174441951,14
0.06103764,0.00682948,0.908741423,0.3636,0.975863154,0.984808765,0.167661321,0.038898364,0.497259865,0.885519699,0.333333333,0.007180221,0.360636568,0.487960448,0.287035225,0,16,2013,2695028567,14
0.323499491,0.060287659,0.830824318,0.569171271,0.997386646,0.999822393,0.109334932,0.021214121,0.51826632,0.497192485,0.380952381,0.005766631,0.224334578,0.150477562,0.376390538,0,6,2013,2135164081,14
0.194513716,0.200516765,0.740093292,0.622222222,0.999142204,1,0.387648725,0.170663547,0.542037723,0.607987706,0.263157895,0.006655891,0.395877382,0.252650826,0.12631579,1,19,2013,2009277913,34
0.155137335,0.048409672,0.853220217,0.613670886,1,0.998219154,0.182038925,0.018084586,0.543085459,0.742850239,0.285714286,0.017541017,0.282589034,0.368598932,0.545736607,0,29,2013,738378638,14
0.692268566,0.240513538,0.688751038,0.548032098,1,0.999815936,0.318683968,0.005074901,0.545574474,0.414979735,0.666666667,0.153018797,0.287826296,0.193771966,0.632587203,0,43,2013,2162825556,14
0.160176341,0.069796938,0.493233295,0.575970079,1,1,0.199560822,0.066213804,0.545947136,0.434878357,0.583333333,0.032231825,0.245444474,0.176697583,0.591707472,0,9,2013,2009730290,52
0.456359102,0.214722902,0.809371313,0.582375479,1,0.999750841,0.332689146,0.21558685,0.573782847,0.706226042,0.263157895,0.003985161,0.455126438,0.372023554,0.302238806,0,0,2013,31335080,34
0.526659412,0.055171769,0.439426933,0.331521361,1,0.999970141,0.019250968,0.008591868,0.590963174,0.228023399,0.6,0.004903353,0.067744348,0.061623907,0.6227119,0,301,2013,2314051222,13
0.067734887,0.017246541,0.775344931,0.144067797,0.801712386,0.971983625,0.057477092,0.077151488,0.600933979,0.726373369,0.266666667,0.002670233,1,1,0.474075093,0,0,2013,1897116578,53
0.0914037,0.090111191,1,0.570862069,1,0.90699929,0.003287855,0.155216393,0.618234174,0.543114991,0.3,3.78E-05,0.136272545,0.082272296,0.121328225,0,26,2013,2187602650,13
0.233254531,0.253206858,0.644021739,0.673817382,0.990658967,0.998059006,0.457988402,0.029234741,0.764052859,0.341239365,0.583333333,0.035718619,0.329868695,0.186109557,0.449462366,0,4,2013,2158988026,54
0.340191036,0.202024214,0.401909342,0.49461497,1,1,0.11356207,0.018809109,0.808100506,0.309867719,0.916666667,0.035280083,0.133575488,0.09610268,0.581794649,1,7,2013,617980692,52
0.074289876,0.032564704,0.391998751,0.270454546,0.986625172,1,0.019034574,0.019291051,0.843242419,0.34912829,0.6,0.001099649,0.12287686,0.131261322,0.461810464,1,16,2013,2331218605,53
0.807399347,0.276120472,0.324276743,0.310044547,1,0.998947538,0.669701791,0.071975421,0.213611398,0.332482356,0.15,0.723938554,0.372776416,0.589212687,0.289408867,0,0,2014,2135892318,13
0.14786795,0.046925852,0.653266915,0.598607889,0.999829021,0.999254144,0.32528963,0.236074793,0.231674299,0.569036413,0,0.061725121,0.278909842,0.26866338,0.500551268,0,0,2014,1925682595,12
0.599037139,0.146812408,0.408527637,0.38308513,1,0.999914524,0.403802331,0.055079429,0.304066734,0.346530822,0.285714286,0.355061261,0.076738879,0.088856699,0.59921875,1,1,2014,2163840145,12
0.501375516,0.579499172,0.446346268,0.593689032,1,0.99999848,0.677529208,0.083713252,0.314688663,0.41308518,0.142857143,0.676695259,0.030405487,0.134469383,0.362473348,0,2,2014,2149221132,12
0.105005441,0.111109727,0.35662689,0.58149925,0.826124695,0.974151699,0.042611894,0.125594321,0.317569433,0.39307012,0.15,0.001942823,0.392320399,0.548032841,0.050553427,0,11,2014,3038066232,13
0.109357998,0.107527953,0.597236264,0.419870263,0.996491723,0.995785104,0.027913444,0.105674671,0.319905128,0.429222027,0.2,0.001146299,0.084818171,0.105607796,0.121328225,0,1,2014,2038389481,13
0.14474651,0.079414088,0.52370383,0.487534626,1,0.996765218,0.26122908,0.140745346,0.323378135,0.518067087,0.166666667,0.02589183,0.334163235,0.353849578,0.291582547,1,9,2014,2111159561,52
0.385201306,0.182147195,0.658233719,0.682238424,1,1,0.050895656,0.072494256,0.346144503,0.458283725,0.15,0.005090159,0.089088429,0.087884172,0.171592775,0,2,2014,2168629280,13
0.129488575,0.120895755,0.450371147,0.236416418,1,0.985932744,0.046034643,0.033644387,0.380603241,0.291042811,0.25,0.008066095,0.096102523,0.06418504,0.242904058,0,11,2014,2460080726,13
0.602238047,0.369713789,0.685910524,0.638870783,1,0.999994096,0.545407654,0.00928391,0.46468818,0.433952567,0.476190476,0.260228555,0.270471383,0.228923772,0.47168993,0,21,2014,693272585,14
0.180061038,0.122670013,0.644474288,0.521833333,1,0.99985279,0.161086018,0.013421091,0.482055491,0.405073011,0.428571429,0.017393329,0.226573373,0.092412448,0.500326222,0,1,2014,2123995163,14
0.23906409,0.080645784,0.967319575,0.623565217,0.973236224,0.993976766,0.249562703,0.03539247,0.488096608,1,0.19047619,0.017174057,0.321434639,0.205904985,0.633370125,0,9,2014,3014510895,14
0.136826043,0.035827019,0.65335306,0.484487427,1,1,0.180007038,0.011464475,0.506351794,0.453798189,0.571428571,0.02495558,0.191489609,0.219050258,0.951443268,1,162,2014,2158993790,14
0.210071211,0.12536802,0.555554347,0.584273256,0.99841537,0.99967692,0.198116065,0.008558585,0.558580087,0.489954869,0.619047619,0.038041078,0.216868896,0.299855438,0.766019514,0,29,2014,74540369,14
0.259409969,0.090873112,0.544757322,0.345299145,1,0.998532684,0.07246761,0.012617236,0.559882248,0.327344598,0.523809524,0.004188022,0.439339424,0.18332411,0.362056489,0,102,2014,1725111824,14
0.08646999,0.023234712,0.809287769,0.451677019,0.995229008,0.998703031,0.119619327,0.012269917,0.577909391,0.64092729,0.428571429,0.011055535,0.244594928,0.275886278,0.597850841,1,8,2014,2132407625,14
0.246650906,0.231938038,0.659765355,0.867306155,1,0.999014098,0.532753194,0.089122646,0.57820917,0.375901924,0.333333333,0.017580258,0.422968291,0.755197067,0.32335422,0,6,2014,573466828,54
0.008011653,0.003778999,0.402665665,0.615131579,0.951738145,0.99422391,0.02333311,0.053893293,0.598746789,0.391073849,0.4,0.000609492,0.045702499,0,0.043456884,0,14,2014,2106069739,53
0.117261471,0.044725925,0.636877335,0.367097061,0.987965916,0.998249176,0.412321683,0.050656139,0.620923364,0.973255849,0.333333333,0.19554614,0.65125881,0.649810471,0.620276668,1,46,2014,2150224950,53
0.498753117,0.346792812,0.820335533,0.684365782,1,1,0.313641678,0.119662463,0.6221415,0.595008585,0.473684211,0.006379302,0.519649221,0.232548538,0.160714286,0,0,2014,1970488825,34
0.443540183,0.138076162,0.606917151,0.369648798,1,1,0.092292559,0.005097392,0.622886147,0.370741365,0.571428571,0.014597798,0.214885006,0.160191907,0.650969593,0,0,2014,1951857780,14
0.045156591,0.014528928,0.686546463,1,0.465136805,0.994665529,0.009707633,0.086611876,0.675266592,0.437188268,0.266666667,8.25E-05,0.184785831,0.047159056,0.415674538,0,0,2014,184297009,53
0.197005516,0.280715342,0.547047619,0.487354362,1,0.999863946,0.465343167,0.015029413,0.767580604,0.212325542,0.583333333,0.063696586,0.316456767,0.33997003,0.818251999,0,2,2014,2115544438,54
0.220698254,0.278719286,0.522748162,0.206820682,0.953962053,0.976368401,0.294201973,0.02787132,0.793660553,0.353404892,0.421052632,0.020462487,0.351220851,0.224498776,0.269684052,1,2,2014,208343995,34
0.047341588,0.014400628,0.533155679,0.493548387,1,0.998068976,0.030797739,0.01844762,0.810508429,0.430798084,0.733333333,0.002962565,0.230115814,0.212291147,0.830471971,1,7,2014,2310550978,53
0.583136328,0.575206683,0.458797327,0.476331361,1,1,0.640680333,0.003108426,0.817072555,0.158390578,0.75,0.326854481,0.254464843,0.175139598,0.340599778,0,6,2014,1970476475,54
0.563591022,0.519486771,0.586292236,0.407185629,1,0.999818589,0.184989821,0.021398218,0.846419801,0.396360816,0.473684211,0.010946821,0.46383164,0.433587288,0.232794944,0,12,2014,2248165042,34
1,0.344282877,0.503531046,0.552511415,0.999764721,0.999920401,0.236018321,0.025256442,0.850915089,0.46841317,0.75,0.105219989,0.519575766,0.313345064,0.475091229,0,121,2014,2136291153,52
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,2015,2610176178,34
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,2015,2807252331,13
0.053318825,0.117743794,0.631242806,0.280115212,0.998980095,0.999145983,0.037615984,0.053018436,0.167360772,0.326157238,0.25,0.003943049,0.036893492,0.047186635,0.157726692,0,4,2015,2299899939,13
0.067597355,0.028249311,0.593705615,1,1,0.998731085,0.123726914,0.381482655,0.210021639,0.681737669,0.25,0.002640191,0.000618591,0.062388304,1,1,29,2015,1964475567,52
0.232861806,0.087675585,0.5223208,0.375632184,0.996026916,0.996239198,0.018876331,0.056410956,0.322602013,0.30592144,0.3,0.001012194,0.134272279,0.089493228,0.142017142,0,4,2015,2004679766,13
0.090374724,0.036243674,0.519402474,0.673469388,1,0.999823139,0.162716686,0.163950879,0.340120378,0.497545003,0.333333333,0.009471227,0.084008856,0.086026659,0.500489116,0,29,2015,2089494847,52
0.263041881,0.050191105,0.446084306,0.610619469,1,0.999824668,0.451929594,0.094773295,0.345494574,0.42761646,0.333333333,0.105092128,0.355326542,0.227653522,0.355906352,1,24,2015,1336433389,52
0.070151307,0.0601021,0.765095253,0.45,0.925017227,0.998172653,0.019208621,0.278916067,0.351709933,0.634466895,0.142857143,0.000281496,0.195065618,0.088307048,0.25,0,3,2015,130308518,12
0.460110041,0.191934314,0.514957065,0.507936508,1,0.999979553,0.389263793,0.068917222,0.372894998,0.401958969,0.428571429,0.276724554,0.070242478,0.078930723,0.335399449,0,7,2015,2162797290,12
0.308115543,0.147119265,0.566502166,0.71285071,0.99911149,0.999977073,0.283078217,0.104135318,0.374258444,0.463465803,0.571428571,0.100962927,0.077949906,0.055957909,0.401592719,1,6,2015,2433159504,12
0.216683622,0.241633283,0.620382951,0.757727683,1,1,0.334852283,0.016144607,0.459132059,0.47415143,0.476190476,0.059820604,0.25551359,0.268994117,0.431277141,0,8,2015,2291041741,14
0.497965412,0.141652589,0.724334008,0.584490741,1,0.999184868,0.401478132,0.017317777,0.47231446,0.62615146,0.238095238,0.08104253,0.329988915,0.270456482,0.551107631,0,88,2015,2130898533,14
0.267548321,0.188976302,0.726418047,0.635749832,0.998170592,0.999746162,0.381903614,0.012543297,0.486618045,0.513771557,0.428571429,0.098853305,0.286104689,0.219082305,0.46521674,0,16,2015,240727783,14
0.27110885,0.073290217,0.67937427,0.658993224,1,0.999907243,0.311789479,0.015395088,0.48671869,0.573882167,0.238095238,0.055208354,0.23662127,0.181718305,0.595015088,0,8,2015,2110397235,14
0.236520855,0.093508374,0.900140321,0.403327787,0.99775513,0.996491028,0.211270973,0.02573405,0.487036449,0.738440438,0.285714286,0.016782984,0.435890658,0.358918269,0.488666569,0,16,2015,78450329,14
0.161749746,0.18739804,0.573312,0.598748718,1,0.999982515,0.321854445,0.006885151,0.500356899,0.346376274,0.714285714,0.117147835,0.231393069,0.187314024,0.987765786,1,29,2015,2126343748,14
0.101966497,0.017518691,0.785714286,0,0.332231405,0.91008991,0.01172129,0.11040023,0.506208542,0.445345637,0.266666667,8.81E-05,0.152715338,0.106745179,0.531139687,0,2,2015,2147970893,53
0.116430903,0.121811443,0.620129384,0.182493369,1,0.993178777,0.010570075,0.046153947,0.527984238,0.363883167,0.5,0.000472206,0.087340898,0.167820512,0.371877199,0,4,2015,2139138657,13
